t1.id|t1.name|t2.id|t2.firstName|t2.lastName|t2.birthday|t2.locationIP|t2.browserUsed|t2.gender|t2.creationDate
290|Gaya|17592186049308|K.|Singh|1988-03-14|27.106.23.214|Internet Explorer|female|2011-05-21T08:43:22.778+00:00
290|Gaya|2199023261833|Joseph|Kumar|1988-04-14|61.16.150.89|Chrome|male|2010-03-08T16:56:49.577+00:00
290|Gaya|19791209302555|Ashok|Singh|1982-11-02|61.1.224.3|Firefox|male|2011-09-03T03:00:21.069+00:00
290|Gaya|32985348837731|John|Rao|1980-03-23|27.112.122.182|Opera|male|2012-07-31T14:12:32.145+00:00
290|Gaya|10995116286339|Nikhil|Singh|1985-12-30|27.251.105.59|Chrome|female|2010-12-03T15:57:29.671+00:00
290|Gaya|26388279073948|A.|Bose|1988-10-07|61.95.147.76|Firefox|female|2012-01-18T05:51:32.620+00:00
291|Kashipur|26388279073393|Rajiv|Singh|1982-03-10|27.6.19.171|Chrome|male|2012-03-06T00:18:22.915+00:00
291|Kashipur|30786325581320|Deepak|Roy|1980-02-01|27.34.252.85|Internet Explorer|male|2012-05-17T11:23:42.909+00:00
291|Kashipur|1639|Arun|Reddy|1988-05-26|49.14.4.155|Internet Explorer|female|2010-01-02T15:32:36.016+00:00
291|Kashipur|6597069769521|Nikhil|Irani|1982-05-27|61.95.235.202|Firefox|female|2010-07-08T22:04:27.489+00:00
291|Kashipur|10995116288031|Arun|Kapoor|1986-08-30|14.102.43.50|Internet Explorer|female|2010-11-27T12:54:04.881+00:00
291|Kashipur|15393162792851|Rahul|Rao|1984-01-05|27.48.105.88|Internet Explorer|female|2011-04-11T11:58:19.973+00:00
291|Kashipur|8796093031376|K.|Rao|1980-03-03|27.124.63.241|Internet Explorer|female|2010-10-29T06:51:34.141+00:00
291|Kashipur|4334|Rahul|Rao|1989-11-28|61.246.80.19|Chrome|female|2010-01-26T23:57:12.619+00:00
291|Kashipur|5864|Deepak|Khan|1983-08-04|103.1.113.51|Chrome|male|2010-02-24T13:32:16.139+00:00
292|Gangtok|28587302324488|Shweta|Khan|1985-04-10|27.48.215.95|Safari|male|2012-05-04T07:16:18.306+00:00
292|Gangtok|35184372097002|K.|Khan|1983-08-17|49.206.57.191|Internet Explorer|female|2012-09-21T19:33:11.347+00:00
292|Gangtok|4398046514980|Shweta|Khan|1983-06-28|103.1.83.229|Internet Explorer|male|2010-06-20T14:20:30.758+00:00
292|Gangtok|4398046514439|John|Khan|1985-12-12|61.95.244.44|Internet Explorer|male|2010-06-08T08:50:45.239+00:00
292|Gangtok|6597069773012|K.|Kumar|1983-05-22|49.137.146.242|Firefox|female|2010-07-07T16:09:05.181+00:00
292|Gangtok|10995116281013|Rahul|Singh|1987-09-04|49.248.151.66|Firefox|female|2010-12-23T22:39:45.515+00:00
292|Gangtok|15393162798002|Abhishek|Reddy|1987-09-23|27.54.167.5|Chrome|male|2011-04-10T14:01:13.886+00:00
293|Nerul|8796093022707|Rahul|Singh|1984-08-29|27.255.147.14|Chrome|female|2010-10-17T09:37:15.713+00:00
294|Bilaspur|2718|Karan|Rao|1987-10-29|27.100.13.88|Internet Explorer|female|2010-01-29T22:58:48.043+00:00
294|Bilaspur|6597069767763|John|Sharma|1980-08-25|27.54.175.160|Internet Explorer|male|2010-08-04T17:37:18.091+00:00
294|Bilaspur|15393162797703|Aditya|Sharma|1985-01-26|49.205.43.126|Firefox|female|2011-04-30T00:33:49.249+00:00
294|Bilaspur|21990232556992|Shweta|Kumar|1984-09-24|49.238.37.210|Opera|male|2011-09-11T23:54:05.271+00:00
294|Bilaspur|24189255813751|Joseph|Bose|1986-12-25|49.248.11.15|Chrome|male|2012-01-03T00:40:57.401+00:00
294|Bilaspur|2199023265966|John|Kumar|1989-10-21|49.13.28.133|Internet Explorer|male|2010-04-15T07:38:14.479+00:00
294|Bilaspur|35184372098503|Arjun|Sharma|1985-11-11|27.116.53.248|Firefox|female|2012-11-02T07:53:36.886+00:00
294|Bilaspur|30786325581869|A.|Khan|1984-07-15|27.116.23.140|Firefox|female|2012-06-13T19:23:51.777+00:00
294|Bilaspur|28587302325102|John|Reddy|1989-02-07|14.96.221.217|Firefox|male|2012-04-15T20:26:05.998+00:00
294|Bilaspur|37383395345399|K.|Kapoor|1988-04-29|49.213.43.151|Firefox|female|2012-12-23T10:16:10.031+00:00
295|Thiruchendur|21990232564645|Shweta|Irani|1988-06-04|27.116.33.96|Internet Explorer|male|2011-10-29T02:31:05.344+00:00
295|Thiruchendur|21990232560181|Kunal|Kumar|1981-07-01|27.54.150.147|Firefox|male|2011-11-05T06:08:11.432+00:00
295|Thiruchendur|21990232565966|Shweta|Khan|1985-12-05|61.11.44.160|Firefox|male|2011-09-22T07:45:22.097+00:00
295|Thiruchendur|4398046511722|Deepa|Sharma|1981-09-03|58.68.16.229|Firefox|male|2010-05-20T13:26:42.914+00:00
295|Thiruchendur|2199023265851|A.|Sharma|1980-09-22|49.32.207.154|Internet Explorer|female|2010-03-28T20:19:46.271+00:00
295|Thiruchendur|26388279077193|Rajiv|Khan|1980-08-11|27.255.178.226|Firefox|male|2012-01-19T10:53:47.867+00:00
295|Thiruchendur|21990232563129|Abhishek|Sharma|1984-05-25|60.254.50.43|Chrome|male|2011-10-22T05:44:43.745+00:00
295|Thiruchendur|24189255812888|Joseph|Reddy|1981-02-16|1.6.108.16|Firefox|male|2011-11-08T10:15:46.613+00:00
295|Thiruchendur|10995116283735|Arun|Nair|1989-11-28|27.107.14.25|Firefox|female|2010-11-15T01:01:26.935+00:00
295|Thiruchendur|10995116278620|A.|Singh|1986-07-21|1.23.139.47|Firefox|female|2010-11-23T02:28:55.052+00:00
296|Gwalior|21990232566020|K.|Reddy|1982-08-25|61.11.21.67|Internet Explorer|female|2011-10-12T12:41:21.360+00:00
296|Gwalior|21990232558127|Rahul|Sharma|1982-08-31|27.118.63.250|Firefox|female|2011-10-11T10:50:59.045+00:00
296|Gwalior|8796093024732|Shweta|Nair|1988-07-15|27.113.254.202|Internet Explorer|male|2010-10-29T05:46:20.564+00:00
296|Gwalior|4398046512428|Rahul|Sharma|1980-09-30|101.0.40.93|Chrome|female|2010-06-08T01:29:54.430+00:00
296|Gwalior|13194139543607|A.|Khan|1983-03-31|49.15.235.149|Internet Explorer|female|2011-02-06T23:23:19.378+00:00
296|Gwalior|4398046521141|K.|Khan|1980-07-20|61.247.226.192|Firefox|female|2010-06-19T11:53:41.201+00:00
296|Gwalior|13194139541245|Arjun|Khan|1987-11-19|59.160.150.163|Internet Explorer|female|2011-02-24T00:43:13.511+00:00
296|Gwalior|6597069769505|Deepak|Nair|1983-09-24|61.95.236.10|Firefox|male|2010-08-03T08:15:48.559+00:00
296|Gwalior|19791209303495|K.|Singh|1982-02-06|59.96.89.78|Chrome|female|2011-07-20T13:05:56.088+00:00
296|Gwalior|17592186049061|K.|Sen|1988-04-01|61.16.249.246|Internet Explorer|female|2011-06-09T14:54:25.073+00:00
296|Gwalior|37383395348427|Deepak|Roy|1985-10-20|49.143.252.85|Chrome|male|2012-11-28T10:22:54.229+00:00
297|Gujarat|15393162797781|V.|Roy|1987-03-12|1.187.48.55|Firefox|female|2011-03-08T23:56:53.802+00:00
297|Gujarat|13194139536668|A.|Khan|1988-10-06|27.131.214.59|Chrome|female|2011-02-25T19:08:48.275+00:00
297|Gujarat|2199023261021|Sanjay|Bose|1985-03-29|103.1.125.143|Internet Explorer|male|2010-04-22T04:19:29.098+00:00
297|Gujarat|19791209306579|R.|Khan|1989-08-22|61.16.140.143|Chrome|female|2011-08-05T01:57:42.439+00:00
297|Gujarat|2199023263698|R.|Kumar|1984-05-06|27.54.163.57|Chrome|female|2010-04-28T00:49:14.269+00:00
297|Gujarat|2199023261413|A.|Singh|1987-09-23|101.211.128.145|Firefox|female|2010-04-13T16:27:13.611+00:00
298|Indore|30786325583254|Rahul|Rao|1981-02-26|61.95.178.97|Firefox|female|2012-05-16T09:13:52.013+00:00
298|Indore|10995116280303|Aditya|Nair|1988-06-25|27.131.215.171|Chrome|female|2010-12-20T10:39:59.411+00:00
298|Indore|17592186050665|R.|Chopra|1989-10-11|49.50.97.76|Firefox|female|2011-05-06T20:20:58.184+00:00
298|Indore|15393162794185|Deepak|Singh|1987-10-03|61.95.174.152|Internet Explorer|male|2011-05-01T22:22:36.000+00:00
298|Indore|2857|Abhishek|Singh|1989-09-28|27.255.171.232|Chrome|male|2010-01-03T23:50:57.949+00:00
299|Palakkad|37383395349149|John|Kumar|1983-08-01|27.59.118.119|Firefox|male|2012-11-09T17:19:27.188+00:00
299|Palakkad|6597069769663|John|Kumar|1989-03-27|27.54.150.81|Chrome|male|2010-08-06T16:27:26.365+00:00
299|Palakkad|13194139537105|R.|Singh|1982-03-15|103.1.126.118|Firefox|female|2011-01-15T02:51:39.542+00:00
299|Palakkad|13194139536572|Rajiv|Kumar|1988-06-14|14.195.172.5|Internet Explorer|male|2011-03-02T20:57:40.565+00:00
299|Palakkad|8796093028967|K.|Menon|1981-10-24|61.95.176.252|Chrome|female|2010-10-21T01:36:01.819+00:00
299|Palakkad|6597069774508|Rahul|Reddy|1984-09-03|101.0.62.239|Firefox|female|2010-07-10T17:02:31.776+00:00
299|Palakkad|19791209302325|Deepak|Singh|1987-03-31|60.254.118.208|Chrome|male|2011-08-17T00:03:17.915+00:00
300|New_Delhi|4398046511304|Rahul|Reddy|1981-02-23|27.50.4.18|Firefox|female|2010-05-22T18:03:59.293+00:00
300|New_Delhi|9104|Karan|Singh|1985-04-27|49.156.87.148|Firefox|female|2010-02-25T14:54:25.138+00:00
300|New_Delhi|10995116284752|Abhishek|Roy|1984-11-19|61.95.197.204|Firefox|male|2011-01-02T16:40:10.872+00:00
300|New_Delhi|15393162798990|Rahul|Kumar|1982-04-01|49.156.108.11|Opera|female|2011-04-09T22:39:42.255+00:00
300|New_Delhi|19791209307939|Abhishek|Reddy|1989-08-16|27.116.23.220|Internet Explorer|male|2011-09-02T02:39:14.791+00:00
300|New_Delhi|30786325583140|Karan|Khan|1981-08-11|27.116.52.142|Chrome|female|2012-07-05T14:10:24.372+00:00
300|New_Delhi|28587302330125|Rahul|Singh|1987-05-24|60.254.29.242|Opera|female|2012-05-02T17:16:53.798+00:00
301|Secunderabad|17592186050044|Ashok|Singh|1985-08-13|61.95.194.80|Internet Explorer|male|2011-06-10T05:35:04.497+00:00
301|Secunderabad|35184372093052|John|Singh|1989-08-24|1.38.152.68|Firefox|male|2012-10-26T06:52:27.425+00:00
302|Durg|35184372094619|K.|Kapoor|1981-07-21|61.1.14.14|Chrome|female|2012-09-16T13:59:09.673+00:00
302|Durg|2199023256486|Abhishek|Nair|1987-05-10|27.113.253.222|Chrome|male|2010-03-11T21:22:08.471+00:00
302|Durg|10995116283072|Rahul|Singh|1987-11-15|101.2.107.240|Firefox|female|2010-11-18T07:10:38.610+00:00
302|Durg|9758|Nikhil|Singh|1989-05-25|101.214.167.62|Internet Explorer|female|2010-01-07T06:44:06.818+00:00
302|Durg|4398046517335|Rajiv|Sharma|1987-11-02|27.106.8.83|Firefox|male|2010-07-01T17:35:41.747+00:00
302|Durg|17592186052175|R.|Rao|1980-08-21|27.4.41.203|Firefox|female|2011-06-27T21:26:42.066+00:00
302|Durg|30786325584956|Arun|Rao|1983-11-08|49.42.141.37|Internet Explorer|female|2012-05-20T05:51:39.499+00:00
303|Raniganj|6597069772286|Arun|Rao|1980-09-03|27.97.34.52|Opera|female|2010-08-22T17:43:58.802+00:00
303|Raniganj|6597069774528|Abhishek|Singh|1989-07-01|27.116.52.106|Internet Explorer|male|2010-08-16T08:14:29.802+00:00
303|Raniganj|9552|John|Chopra|1980-04-03|103.1.114.200|Internet Explorer|male|2010-01-02T14:54:26.199+00:00
303|Raniganj|2199023257172|Karan|Singh|1984-10-29|101.58.148.137|Firefox|female|2010-04-18T20:05:57.354+00:00
303|Raniganj|21990232558893|Shweta|Reddy|1984-06-09|49.213.58.249|Firefox|male|2011-10-02T19:04:33.892+00:00
303|Raniganj|21990232556729|Nikhil|Singh|1987-03-10|103.1.6.6|Chrome|female|2011-10-06T19:09:05.398+00:00
303|Raniganj|17592186054655|Rahul|Kumar|1988-03-21|49.213.32.226|Firefox|female|2011-05-07T02:47:52.963+00:00
303|Raniganj|35184372095539|Rahul|Singh|1983-02-15|27.118.49.46|Internet Explorer|female|2012-10-19T03:27:06.881+00:00
303|Raniganj|35184372095947|Ashok|Bose|1984-06-29|101.60.114.81|Safari|male|2012-10-08T17:16:35.642+00:00
303|Raniganj|32985348841322|Deepak|Singh|1980-01-18|61.11.107.159|Firefox|male|2012-07-13T08:24:25.996+00:00
303|Raniganj|8796093026997|A.|Khan|1986-07-26|61.0.110.47|Internet Explorer|female|2010-09-16T19:15:40.628+00:00
303|Raniganj|8796093027051|Arjun|Singh|1987-09-17|14.194.45.249|Chrome|female|2010-10-28T02:02:26.110+00:00
303|Raniganj|32985348836487|Karan|Khan|1989-09-29|61.11.42.69|Firefox|female|2012-08-09T03:18:35.187+00:00
304|Thiruvananthapuram|21990232561810|Deepak|Reddy|1980-11-23|27.121.101.165|Chrome|male|2011-10-24T05:10:38.816+00:00
304|Thiruvananthapuram|4398046521703|Naresh|Singh|1985-05-07|27.125.202.142|Firefox|male|2010-06-01T19:31:29.182+00:00
304|Thiruvananthapuram|26388279071345|Rahul|Kumar|1986-06-07|61.17.103.31|Chrome|female|2012-02-21T04:11:55.760+00:00
305|Jamshedpur|21990232562809|Ashok|Sharma|1985-12-12|49.206.51.102|Firefox|male|2011-10-31T12:41:07.657+00:00
305|Jamshedpur|17592186050188|Rahul|Reddy|1984-03-29|27.113.255.173|Chrome|female|2011-06-28T04:01:17.658+00:00
305|Jamshedpur|1020|K.|Sharma|1987-05-31|61.12.13.149|Chrome|female|2010-02-06T15:17:16.849+00:00
305|Jamshedpur|10044|Rahul|Roy|1981-03-22|1.187.68.150|Chrome|female|2010-02-10T09:14:19.114+00:00
305|Jamshedpur|19791209300944|A.|Khan|1987-08-10|27.123.96.50|Firefox|female|2011-07-14T16:44:16.266+00:00
305|Jamshedpur|8796093031316|John|Khan|1987-01-26|59.165.2.160|Chrome|male|2010-10-04T05:57:54.159+00:00
305|Jamshedpur|10995116286525|Rajiv|Singh|1982-06-17|49.128.171.125|Chrome|male|2010-11-27T12:00:02.138+00:00
305|Jamshedpur|10471|Aditya|Singh|1985-10-19|14.102.165.154|Chrome|female|2010-02-09T00:26:15.829+00:00
306|Bhagalpur|6661|A.|Kumar|1986-08-13|61.16.169.87|Firefox|female|2010-01-29T04:08:17.600+00:00
306|Bhagalpur|28587302327753|Sanjay|Singh|1980-04-11|101.60.13.105|Chrome|male|2012-03-26T04:21:11.896+00:00
306|Bhagalpur|19791209302990|John|Bose|1981-05-01|49.201.160.224|Internet Explorer|male|2011-08-12T13:24:43.086+00:00
306|Bhagalpur|6597069774600|Vinod|Bose|1980-09-06|27.107.26.212|Firefox|male|2010-08-01T18:36:53.891+00:00
306|Bhagalpur|15393162790313|Shweta|Jain|1986-06-20|14.102.176.115|Firefox|male|2011-03-30T22:34:54.412+00:00
306|Bhagalpur|24189255819293|Ashok|Reddy|1985-01-19|103.1.83.118|Firefox|male|2011-12-24T15:58:58.845+00:00
306|Bhagalpur|35184372098549|Karan|Rao|1985-08-04|101.220.76.248|Internet Explorer|female|2012-09-27T16:21:18.399+00:00
306|Bhagalpur|28587302331208|Rahul|Rao|1985-06-24|61.95.189.144|Chrome|female|2012-04-26T06:18:45.865+00:00
307|Aligarh|13194139543443|John|Sharma|1984-01-04|49.47.252.44|Firefox|male|2011-01-27T01:22:20.977+00:00
307|Aligarh|6003|Arjun|Chopra|1989-08-20|59.161.149.240|Firefox|female|2010-01-15T06:56:35.947+00:00
307|Aligarh|28587302330701|Abhishek|Joshi|1988-06-09|49.200.202.223|Firefox|male|2012-03-24T09:41:52.836+00:00
307|Aligarh|35184372098113|Abhishek|Singh|1983-03-05|14.1.127.15|Chrome|male|2012-10-07T00:04:00.673+00:00
307|Aligarh|19791209303127|John|Singh|1989-07-02|27.123.121.66|Firefox|male|2011-07-19T23:38:59.042+00:00
307|Aligarh|8796093022330|Meera|Khan|1982-01-12|14.141.123.98|Chrome|female|2010-10-09T16:28:51.661+00:00
307|Aligarh|4398046516137|Aditya|Singh|1985-09-09|27.116.51.198|Firefox|female|2010-06-05T03:34:50.388+00:00
307|Aligarh|6597069766996|Vinod|Singh|1988-12-09|27.118.38.121|Internet Explorer|male|2010-07-05T21:01:40.748+00:00
307|Aligarh|17592186047442|John|Reddy|1981-07-20|61.2.89.241|Firefox|male|2011-06-30T11:47:18.330+00:00
307|Aligarh|24189255818980|Sanjay|Sharma|1981-05-26|27.109.14.208|Chrome|male|2011-12-24T01:52:30.902+00:00
308|Sambalpur|10995116284625|Nikhil|Rao|1980-03-22|61.17.95.113|Firefox|female|2010-12-25T15:26:48.204+00:00
308|Sambalpur|32985348841739|Anupam|Rao|1988-08-16|61.95.184.33|Firefox|female|2012-08-24T03:56:50.790+00:00
308|Sambalpur|28587302332706|John|Kumar|1989-07-13|59.161.214.102|Chrome|male|2012-04-15T00:16:56.684+00:00
308|Sambalpur|17592186053943|K.|Singh|1986-08-02|49.143.253.207|Firefox|female|2011-06-24T20:10:37.598+00:00
308|Sambalpur|19791209300338|John|Nair|1987-10-18|101.2.52.147|Firefox|male|2011-09-01T15:51:35.419+00:00
308|Sambalpur|10995116286858|Deepak|Rao|1982-07-25|61.11.16.124|Internet Explorer|male|2010-12-15T13:14:19.606+00:00
309|Latur|26388279072343|K.|Singh|1985-10-18|103.1.115.176|Chrome|female|2012-02-17T11:09:19.664+00:00
309|Latur|19791209305377|John|Singh|1981-03-05|59.164.188.111|Firefox|male|2011-07-31T15:48:27.794+00:00
309|Latur|17592186047170|Shweta|Kumar|1985-03-21|61.246.72.112|Internet Explorer|male|2011-06-08T17:27:30.467+00:00
309|Latur|17592186052462|Joseph|Singh|1981-02-08|61.11.124.112|Safari|male|2011-06-19T09:38:41.210+00:00
309|Latur|4398046520497|A.|Kapoor|1980-11-16|61.247.251.222|Chrome|female|2010-06-28T08:51:29.629+00:00
309|Latur|4398046516914|Arvind|Reddy|1983-04-16|101.2.12.192|Firefox|male|2010-05-21T23:04:37.241+00:00
309|Latur|2199023260517|John|Reddy|1987-07-25|27.255.212.150|Firefox|male|2010-03-08T16:53:27.917+00:00
309|Latur|6597069776656|Deepak|Kapoor|1985-12-06|49.156.85.225|Chrome|male|2010-08-08T05:10:44.465+00:00
309|Latur|4398046513909|A.|Rao|1982-08-15|103.1.102.90|Internet Explorer|female|2010-06-25T01:44:12.931+00:00
309|Latur|10427|Shweta|Khan|1987-09-25|1.186.6.191|Firefox|male|2010-02-25T22:15:24.728+00:00
309|Latur|35184372097286|Amit|Kumar|1988-03-02|59.160.219.220|Firefox|male|2012-10-29T08:38:35.957+00:00
309|Latur|17592186046034|Rajiv|Khan|1985-12-20|1.187.234.7|Chrome|male|2011-05-23T04:33:42.813+00:00
309|Latur|28587302326573|Sanjay|Reddy|1984-10-14|59.161.150.179|Internet Explorer|male|2012-05-04T17:33:51.370+00:00
310|Zhengzhou|26388279071195|Chen|Yang|1982-05-06|1.10.13.3|Chrome|female|2012-02-23T00:31:03.378+00:00
310|Zhengzhou|32985348840851|Lin|Yang|1988-11-16|27.121.78.198|Internet Explorer|male|2012-07-12T04:15:05.449+00:00
310|Zhengzhou|35184372089870|Lin|Yang|1988-02-03|1.2.33.164|Firefox|male|2012-10-29T20:40:20.917+00:00
310|Zhengzhou|17592186050645|Ning|Zhang|1989-07-23|27.54.241.154|Firefox|female|2011-05-12T03:18:14.015+00:00
310|Zhengzhou|37383395352281|Chen|Wang|1987-06-26|1.10.12.136|Internet Explorer|female|2012-12-19T19:03:16.413+00:00
310|Zhengzhou|8796093024380|Zhang|Zhang|1989-07-01|1.45.102.134|Chrome|male|2010-09-19T22:05:02.606+00:00
310|Zhengzhou|10995116283786|Jun|Wang|1982-02-17|1.10.24.255|Chrome|female|2010-12-16T12:53:11.581+00:00
310|Zhengzhou|30786325583705|Jie|Wang|1981-09-01|1.0.1.156|Chrome|male|2012-05-17T01:25:37.749+00:00
310|Zhengzhou|10995116286390|Lei|Zhang|1989-08-18|27.98.210.27|Internet Explorer|male|2010-12-13T20:53:18.272+00:00
310|Zhengzhou|8796093023886|Dawa Dolma|Jia|1984-12-29|1.182.195.174|Chrome|female|2010-10-15T04:15:42.165+00:00
311|Chishui|10995116286768|Zhong|Xu|1986-08-06|1.8.182.10|Chrome|female|2010-11-21T04:24:19.961+00:00
311|Chishui|24189255820877|Zheng|Liu|1987-04-19|1.2.1.144|Chrome|female|2011-12-15T11:19:34.510+00:00
311|Chishui|32985348833555|Wei|Li|1985-02-12|27.98.249.94|Internet Explorer|female|2012-08-21T17:35:36.596+00:00
311|Chishui|32985348840989|Lin|Wang|1983-01-27|27.106.204.116|Firefox|male|2012-08-09T15:41:42.414+00:00
311|Chishui|19791209304752|Anson|Li|1987-12-14|1.185.204.46|Chrome|female|2011-07-11T05:37:45.475+00:00
311|Chishui|15393162793717|Ning|Li|1982-10-29|14.113.65.97|Chrome|female|2011-03-29T11:31:12.884+00:00
311|Chishui|13194139536017|Li|Xu|1985-02-24|1.2.7.118|Firefox|female|2011-01-29T08:35:50.385+00:00
311|Chishui|8796093023811|Jun|Zhang|1988-05-25|1.10.15.31|Internet Explorer|female|2010-09-21T13:17:15.211+00:00
312|Donggang|2199023262461|Hao|Yang|1980-06-12|27.106.180.133|Chrome|male|2010-04-21T08:47:02.013+00:00
312|Donggang|26388279072783|Li|Wang|1988-03-30|1.0.1.148|Internet Explorer|female|2012-01-30T15:04:42.241+00:00
312|Donggang|17592186051306|Yang|Wang|1981-03-29|27.144.192.71|Opera|male|2011-05-20T10:12:13.117+00:00
312|Donggang|37383395348780|Ge|Wang|1980-10-21|27.106.177.142|Firefox|female|2012-12-10T23:27:41.352+00:00
312|Donggang|30786325583935|Ge|Li|1988-07-18|1.10.14.41|Chrome|female|2012-06-28T04:25:58.884+00:00
312|Donggang|6597069769699|Yang|Wang|1987-04-14|1.10.21.231|Firefox|male|2010-07-27T20:44:49.270+00:00
312|Donggang|32985348842672|Hao|Xu|1980-05-07|14.157.107.86|Internet Explorer|male|2012-07-28T08:39:42.757+00:00
313|Dandong|6549|Lei|Zhang|1986-09-02|1.0.2.187|Firefox|male|2010-01-22T16:21:22.965+00:00
313|Dandong|4398046520273|Chen|Li|1988-07-16|14.192.78.244|Safari|female|2010-05-16T13:31:03.595+00:00
313|Dandong|15393162793972|Anson|Hu|1981-05-06|1.2.2.87|Chrome|female|2011-04-27T21:20:53.704+00:00
313|Dandong|2199023257011|Yang|Xu|1985-03-31|1.4.2.191|Chrome|male|2010-03-20T12:17:17.903+00:00
313|Dandong|17592186047040|Yang|Wang|1984-05-24|1.10.11.44|Chrome|male|2011-05-12T04:14:30.628+00:00
313|Dandong|28587302331001|Yang|Li|1984-02-10|1.1.29.118|Firefox|male|2012-03-22T20:53:24.697+00:00
313|Dandong|19791209306686|Ge|Liu|1984-02-27|1.2.2.80|Firefox|female|2011-08-30T22:39:57.634+00:00
313|Dandong|15393162797086|Ben|Yang|1982-03-27|14.0.2.58|Internet Explorer|male|2011-05-04T07:14:27.756+00:00
313|Dandong|26388279066971|Jun|Li|1982-03-24|1.92.53.196|Chrome|female|2012-01-13T18:14:53.144+00:00
313|Dandong|24189255820902|Zhong|Zhang|1989-06-11|1.13.129.33|Internet Explorer|female|2011-11-20T03:17:50.122+00:00
314|Chaohu|21990232557978|Ben|Chen|1982-03-23|14.131.12.201|Internet Explorer|male|2011-10-02T01:09:17.319+00:00
314|Chaohu|2199023255640|Chong|Zhang|1982-12-20|1.4.40.92|Chrome|male|2010-05-01T23:29:43.817+00:00
314|Chaohu|6597069774261|Zhi|Zhang|1981-02-13|27.106.166.132|Firefox|male|2010-07-18T02:05:29.658+00:00
314|Chaohu|8796093028790|Wei|Liu|1988-10-17|1.93.150.132|Firefox|female|2010-09-30T10:09:45.593+00:00
314|Chaohu|15393162790069|Hao|Zhu|1985-09-07|27.54.224.220|Internet Explorer|male|2011-03-10T08:25:37.259+00:00
314|Chaohu|13194139538968|Zhong|Zhang|1984-01-12|27.116.46.11|Chrome|female|2011-01-04T17:32:30.317+00:00
314|Chaohu|19791209306646|Li|Xu|1983-01-14|1.84.229.211|Chrome|female|2011-08-31T08:39:28.270+00:00
314|Chaohu|21990232560005|Lei|Zhang|1986-01-26|1.10.15.68|Firefox|male|2011-09-07T13:39:23.407+00:00
314|Chaohu|2199023258226|Hao|Chen|1986-03-09|1.0.46.109|Internet Explorer|male|2010-03-04T09:27:59.050+00:00
315|Changji|24189255811489|Hao|Li|1986-08-16|1.4.39.159|Chrome|male|2012-01-06T09:32:49.638+00:00
315|Changji|30786325582191|Lei|Wei|1981-06-17|14.192.78.105|Internet Explorer|male|2012-05-10T18:17:23.479+00:00
315|Changji|35184372089865|Lei|Xu|1980-01-26|1.181.61.51|Internet Explorer|male|2012-09-23T21:05:25.946+00:00
315|Changji|35184372091172|Baoping|Zhang|1981-03-31|14.103.22.124|Chrome|female|2012-10-31T09:33:16.486+00:00
315|Changji|30786325579727|Ge|Liu|1982-10-29|1.2.7.60|Firefox|female|2012-06-04T01:44:01.234+00:00
315|Changji|10995116286702|Wei|Chen|1985-07-15|14.1.2.81|Firefox|female|2010-11-22T21:15:17.992+00:00
